review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R3Z8DYMN58HC2,5,51,51,N,Y
R2XQVVLCHQ5LD1,1,16,20,N,Y
R3I8VCR2PPVADR,5,30,31,N,N
R2L94RQ7QL35TZ,3,25,26,N,N
R17RTW40KOH9TE,1,42,45,N,Y
R3BY3LT3873E7L,5,26,26,N,Y
R2CG9TT8DBMJQ8,1,24,33,N,N
R3IR8W8UY76JQL,4,26,30,N,Y
R1A6BFJ2RO6SA5,3,19,21,N,Y
R2LCMJNYJQ2RC4,4,25,26,N,N
RM4I07R74OCFS,2,25,27,N,Y
R38Y8BNXBMXQHQ,1,30,30,N,Y
R29BAE6XNHEMRF,4,25,26,N,N
R2BSTVDU4NOJA7,1,38,44,N,N
R30L4OKGAG0V0M,5,30,31,N,Y
R2TA67A4FNZW3G,1,21,21,N,N
R2A3KS5DUIE501,4,49,50,N,N
R36TTIJHGDF5LU,1,23,25,N,N
RR0RBUTBB1C8K,1,26,28,N,N
RFCM2ISZRFU43,4,21,24,N,Y
R38NUZCTZTSCZQ,1,34,39,N,N
R1DQGIETU73ORY,1,17,23,N,N
R2T99X2ZLDV4EN,2,29,37,N,N
RRK6DY1SY7T1O,1,49,52,N,N
REAWCGDAPRROI,5,36,37,N,Y
R22WGC4SINXXD2,4,36,36,N,N
R24LLZL576VMP0,1,89,89,N,N
R1RGOVJ91IUT23,3,44,45,N,Y
R33N7PJDAOVCMU,2,24,24,N,Y
R1GNQHS02K16LQ,3,20,21,N,N
RNJUQERLDANF3,1,194,208,N,N
R2191VGRXWE59Q,1,20,21,N,N
R2SSHI4Q3ZU5FW,1,30,39,N,Y
R19AZY6KD68RE4,3,44,44,N,Y
RZ3PD94IJNFAW,1,34,35,N,N
R2FD67XRG6W1VI,1,20,22,N,N
R20BW2PT08LB4,5,55,55,N,N
R2GEWWAR4HUP9Y,5,27,28,N,Y
R2A90NS9HOV1QX,2,46,46,N,Y
R78LQLRTOS1XZ,4,72,74,N,N
R3U1AXQU29685E,1,97,113,N,Y
R32KOX86QLX9TZ,3,22,23,N,N
R2PVRPI15V6Z33,1,35,37,N,N
RJOPNJ5GDP7QK,1,31,31,N,N
RG1DYUF9PE1BF,5,149,157,N,Y
R1A3GQYP2X6Y6Y,1,25,28,N,N
R1GCHNS9FV65L9,4,20,22,N,N
R2PHNF5I4VYYMK,1,18,21,N,N
R2X9I8JL5G85OX,4,36,36,N,N
R3K9QQBBQS3830,1,24,24,N,N
R367FTKT3D1950,1,19,21,N,N
R2Q6LQCHC7JJJ0,5,19,20,N,N
RZM029HDOUT54,1,38,43,N,N
R403OTM8DRLCA,1,102,114,N,Y
R2YITTASFYVXXZ,5,75,78,N,N
R3SL0Q3AVX4J3Y,5,34,35,Y,N
R1XB27PC1BDKBK,1,64,66,N,N
R26NJX63QSOBHD,1,117,118,N,N
R3FAE43WO6YB33,2,21,24,N,N
R2TBF0V3P4G2RR,4,19,22,N,Y
R1C2E5YC0FSQSF,1,45,49,N,N
R14528X7ZC1VXZ,3,30,31,N,Y
RG8L1RMT3B8DV,5,72,75,N,Y
R2JYPU668SJC1W,5,24,26,N,Y
RQDROEMRIPEA1,1,52,52,N,Y
R26ZTJ3WF3VNRD,1,32,33,N,Y
R1G9Q7VONRFDRI,1,51,60,N,N
R114Q11X0M80US,1,26,26,N,N
R2PS1JW4WGKVHV,4,23,23,N,N
R2BYO0MRML6BYZ,1,38,43,N,N
R60DK719NH36H,4,773,788,N,N
R1LYLCMMNDAA4B,1,29,31,N,Y
R3C33S3R5Y2ZF2,3,26,28,N,N
R1RV1B9ONLIBFV,1,81,96,N,N
RTRO74YXE8BPL,2,34,54,N,N
R1D1EK15H5J64Z,1,135,150,N,Y
RTFAZJXQZV40E,5,29,29,N,Y
R1FL9RUDBBOSQ3,4,42,44,N,Y
R2GOC9AETUQM61,2,64,70,N,N
R2LJQAEIS1D08A,4,27,28,N,Y
R1JR7FR7SMID3J,1,61,62,N,N
R1Q93D7IZGFIIK,2,24,26,N,N
R6PDPU9R5FRK7,1,18,22,N,N
R3THKHDJSE0TX8,1,26,33,N,N
R37D44JWJ93D8B,1,37,39,N,Y
RDM21IVBBHOEB,5,27,28,N,N
R2MY551PX6UHBT,4,26,35,N,N
R1UB92HRBSM324,4,68,78,N,N
R2RVQYUG88LCQP,3,92,102,N,Y
R1HZHG2NWZ1UGO,3,34,41,N,N
R38VJK75YNSXEJ,1,63,64,N,N
R3BFWVBLYB57LP,1,39,46,N,Y
R1TXAUZTDG18UG,1,24,25,N,Y
R1ZSB2RNEPPSL5,1,25,27,N,N
R1733FUPSPH3TK,2,38,40,N,N
RV1KC2GRLGIQA,1,18,23,N,Y
R139PYI7ACNY7D,3,20,24,N,N
R266I2B8ISE3GL,1,113,115,N,N
R3VYRCW3NE0EMQ,1,42,46,N,N
R3HH5ARP1W1JG4,2,45,58,N,Y
R2QOD9YISU7FK4,1,24,27,N,N
R1ANZ8I6C0DT0A,4,24,25,Y,N
R14DOF70TOAB5I,1,26,29,N,Y
R27BOGPJNW8YLB,1,31,35,N,Y
R2DS6RKX4HKDQQ,2,38,38,N,Y
R1E9ZH57NUEESB,2,64,76,N,N
R3GPA58PSQ8G48,5,33,34,N,Y
RSZCLLLJC9S1U,1,18,20,N,N
R2N3V4L9R1UF2S,3,16,24,N,Y
R3CV6OJ4T7418H,3,30,32,N,N
R31NSP7PLMD9FM,1,18,23,N,N
R3D2W717DSTUFI,1,67,68,N,N
RBGOG1EUZGJF0,1,94,110,N,N
R15DM7434NFJLC,4,28,31,N,Y
R25YUADVMYKIGY,5,1146,1180,N,N
R21CK1IGSK2NFI,1,23,27,N,Y
R25YNFVR6FP97L,1,971,1044,N,Y
R8MPGMQ9BE9DJ,4,151,155,N,N
R38IV57TZK68OE,2,22,22,N,Y
R13KGXSXXPQQ9G,3,72,88,N,Y
R1FB0K0OW2ON43,1,15,25,N,Y
R3GUXBRR832DTF,3,17,20,N,N
R2IKOVOKV6JDAM,1,24,26,N,N
R2W624E699T0XC,2,31,40,N,N
R1LD9ZRFR8KTE8,3,22,23,N,Y
R3DKLS4IPIIU60,1,113,122,N,Y
R1Z6S7Z0WTKQ9O,4,20,20,N,Y
R2R89GKHJK11ZI,1,47,57,N,N
RJEQU0VHC6LEF,1,30,33,N,Y
R215KNJE7MT74B,5,23,23,N,N
RA7U8R4VJZ0C8,3,101,106,N,N
R2XLYAYDQ1FMAS,3,25,39,N,Y
RJOP3US0IMGIC,5,27,36,N,N
R2QURQ40D9S1KT,5,17,20,N,Y
RN7RUX2KJGXIC,1,47,54,N,N
R32Y18PH8XM5P5,2,18,20,N,N
RQLSE4TYBFOLQ,1,65,66,N,Y
R69W59SG1C4QQ,1,52,53,N,N
R3KSZ18UOSZO8Q,1,26,48,N,N
R37IP2Y9FGZN3M,1,22,25,N,N
R1NNXEEZE8LA6P,5,21,21,N,Y
RDS40GGAN35JS,1,64,70,N,Y
R3GCRAJD5IOLLN,1,62,72,N,Y
R36Z85JEBCVR2W,5,38,40,N,N
R3HQPSHMGIIXP8,1,87,113,N,N
R360A512LLSHNL,1,23,32,N,N
RKUW0QCVAR6YL,1,156,182,N,N
R8BL3NKC0WNRH,1,109,110,N,N
RR51X4X7PRESW,1,65,79,N,Y
R1RQ15YV00BY1D,1,22,24,N,Y
R3T31HPYKQPCCQ,5,32,35,N,N
R24A5L1XPWSJQX,2,28,34,N,N
R35M6S8SXEX1B0,4,54,56,N,Y
R1JP6958WGAHZC,5,29,31,N,N
R1HPI2L03BDWE1,1,112,119,N,N
R9OTHCRN0EOIA,3,21,22,N,Y
R1PZODBYXXCXEB,5,30,32,N,Y
R370CCLATY9ALG,2,36,40,N,N
R1U26B1KLWX8TP,2,35,37,N,Y
R2YY3NZAHOH96O,4,25,27,N,N
R3IYWXGF9YKR1K,2,21,23,N,N
ROCO0CNXY1IJ4,1,16,22,N,Y
R2S5H8CU0C7WKL,5,41,43,N,Y
R3SMJRN6VIPO1V,1,16,20,N,Y
R114T318NZOEU3,1,28,34,N,N
R1MYQVAAX9HVAV,3,72,72,N,Y
R3CTEF2HDL6NC4,5,54,62,N,N
RIEW948QALNTQ,1,29,31,N,N
R2ZAJSLNBD4YHO,1,18,21,N,N
R1HRXN0TFYD6T,3,20,21,N,Y
R1LO73PB42INUN,1,38,42,N,Y
R2SHZZ5H5T2DP,4,30,31,N,Y
R8LY7NP2ARHF3,1,22,24,N,N
R2NMLS24IRHVDB,3,22,22,N,Y
R2XKOJJ7MVPGDM,2,33,35,N,Y
R2DK037S3T2VCJ,1,80,82,N,N
R33SOWW9HD3N6E,1,254,269,N,N
RX2IQV4HE8949,5,31,32,N,N
RSC2SLWN3M89L,3,16,26,N,Y
R1QTNM1UF9LNS3,1,33,38,N,N
R1LJQHL3REU316,5,111,118,N,N
R122BTNIT5C1LN,2,56,59,N,Y
RJZOQ1DRZ7Y49,1,87,94,N,N
R94RVTD1740S1,1,13,21,N,Y
RI318GIO5EXM6,1,55,70,N,N
R2NJC2ORUIJL9T,2,46,48,N,N
RJG2CCAKAHSPN,5,67,67,N,N
R2KLW2BN8HZVHC,5,21,25,N,Y
R2VOYWJ6550EIV,1,23,24,N,N
RW78KSJI15NW8,5,364,370,N,N
RBEU8OLEV3FD4,1,29,31,N,N
R1888E16MJVH3B,2,25,25,N,N
RZ0EPQ7SL95ML,1,33,37,N,N
R3GJ8SVOUA20S9,1,23,26,N,N
RH7XMUU7GY2CR,5,91,99,N,Y
R1356Y4P3UVULA,3,37,37,N,N
R2L90XWH10S0WX,3,20,22,N,Y
R3FK6MTPT1CZW8,1,298,374,N,Y
R1BALWQWOXXRGJ,5,58,62,N,N
R39794RGHXLMV8,5,40,46,Y,N
R58PRWIAI64TM,2,26,28,N,Y
R1P3ZDZGDXCY8R,1,79,83,N,Y
R2OOMNUH1K8D99,3,103,118,N,N
R1BK57MGNCLJ5U,3,20,25,N,N
R10Y66KEGQ1F6,2,25,26,N,N
R2M63GERKMO0Y1,4,17,21,N,N
R30AFTI1P31TGW,5,103,106,N,N
R3UBR0VUVNGHAL,1,19,24,N,Y
R5N6K0PBPQ87O,5,133,141,N,N
R2AFY9ZBJAB9YE,2,27,31,N,N
R2F0D77QD4RRN0,1,56,63,N,N
R1JWEIGLSHRE77,3,21,24,N,Y
RQD2FV6W4W52C,5,45,50,N,Y
RX3DD3UR56UE8,1,15,22,N,N
R13NRS51KOX63M,1,68,74,N,N
R2KZ14LJ3PBDKK,3,27,29,N,N
R20FH88R17OTO9,2,72,73,N,Y
R3K1OMHWDX4MU4,1,184,198,N,N
RO6PIJPM65LSX,5,87,92,N,Y
R2YLACKQ0WY8GT,5,154,163,N,Y
R2J4O9Y1W9ETLR,5,19,24,N,Y
R22SR6OM1NNGI1,5,57,63,N,Y
R20MWH026HIV7T,1,30,39,N,Y
R2BOUQ6R7M4YTZ,5,21,21,N,Y
R3S67AG9EWHEST,3,13,20,N,N
R29GR9S2PM9YIZ,1,31,32,N,N
RX1LXSI4MSHXW,5,84,87,N,N
RUW3ZWGVUK1DR,1,31,34,N,Y
RUZ665YDCNTLO,1,27,27,N,Y
R3VOT19U3XHY8X,4,27,28,N,N
R3BR2DY9Z0OZ5J,1,39,40,N,Y
R9Q9HZV875GPY,3,26,28,N,N
R17GVRPMOWQEV6,5,68,75,N,N
R12IKNETPU3NTX,1,91,103,N,N
R3DAPYKFYSBA1O,1,13,26,N,N
R4U0I9AMS7NB5,1,17,33,N,N
R128G3M2I8UP28,2,29,34,N,N
R387JIPKSHNCCK,5,74,88,N,Y
R2A05LTYOE5944,1,16,25,N,N
R29NU3H5PZDWCX,2,17,21,N,N
R3CMXNBANHR0R,2,92,94,N,N
R2O6YN50LR8UYQ,1,33,52,N,N
R27EG64B3DG12P,1,16,28,N,N
RTJE52IG70WC8,1,35,36,N,Y
RUMVZ5XIAXIFX,1,12,20,N,N
R22K5K69CHWKCD,1,22,31,N,N
R1N25I1DLSFBC,4,21,25,N,Y
R1J38CN36UT1AC,1,12,24,N,N
R3UIT4GW7TA2K5,2,64,68,N,N
R2B6U370LQ33JJ,5,99,111,N,N
RWH6BAP7G4W08,1,12,22,N,N
R3FUE1AO5J3CV7,1,50,52,N,N
R1R8SXR0J7PGD7,5,146,152,N,Y
R10Q4BBX39T8YG,1,26,32,N,N
RILCV8H77R0GJ,5,56,57,N,Y
RHPLYI24WDJ50,1,24,30,N,Y
R281CCK14PKMRA,4,21,23,N,N
R13V48GWMKGVKZ,5,64,67,N,Y
RL2Y6JDVNOFWW,4,29,33,N,Y
R1AIHA46OKQNC7,1,16,21,N,N
R1461B477ID8T2,1,306,337,N,N
R34LFO4SM52GGG,1,43,44,N,N
R28M1JXI83J70A,1,25,25,N,N
R16L0QP97D0Y8B,1,33,34,N,Y
R1UPOQ343L622D,5,138,141,N,Y
R3FPZW89X9CTP5,1,283,315,N,N
RTDZXKM0W4WWV,5,86,90,N,N
RVXB6LN3UDSZW,5,437,453,N,Y
R2CYVNUVNAS4SS,5,60,65,N,N
R3PGNV10UGQ53S,1,28,32,N,N
RKGRRGWRIT5Z8,1,28,31,N,Y
R1KRW9V058O1QF,5,25,25,N,Y
R29HPMCJXEK5NS,1,38,53,N,N
R3PLFWWP8OI356,5,47,50,N,N
R32NDGS198OS3I,1,16,23,N,N
R3F1LS4CZC75IJ,5,35,40,N,N
RIWPPX6XK1SOZ,1,26,34,N,Y
R3UCLHNJNTJFGQ,5,70,71,N,N
R2PNVEF52EU351,1,15,21,N,N
RL5YQN3M5ILEK,1,31,34,N,Y
RGC3D1UGYV3MG,1,90,104,N,N
R2WHGAHZEARV1U,3,18,23,N,N
R2UNXZK5IYVD46,5,74,76,N,Y
R2HPOO818OMVSU,1,11,20,N,Y
R2R4NHXI0VHLN0,2,57,58,N,N
R3P3YP044IV2FJ,4,32,33,N,Y
R2LVP49XP5MPED,4,34,36,Y,N
RBL0ZU2IK7J3W,5,43,46,N,Y
R1ZUZ4STHZOGCT,1,18,21,N,N
R23IHL8KCSOIBU,5,26,31,N,N
R24NH28E9A2I3Z,5,367,379,N,N
R3R2GFO3A3Y8D4,1,24,24,N,Y
R39M0G3XGB6X9U,5,22,26,N,N
R2MOTPEDHV1FTI,2,27,33,N,Y
R5B1GQGUELPEU,4,21,22,N,Y
R3AYTEQ2QLUR24,2,38,40,N,N
R3BV5STU9R2UGP,2,36,41,N,Y
R1T96VDZOR3A3V,2,173,179,N,Y
RUIKPUYPEA0FZ,1,91,107,N,N
R314G4ZP1F2TQ7,5,138,139,N,Y
R1TKI0GFSTKKJR,1,26,26,N,Y
R3DRGXJ2K87TV6,1,79,80,N,Y
R2MR7QWZF2ADNA,1,53,68,N,N
R2DP5GVO1RMZIG,4,20,21,N,Y
R217WGZFO9XOBA,4,45,53,N,N
R22PMRGTW4NAKX,1,25,27,N,N
R3LHU526KOYEQZ,5,35,35,N,N
R107RQG3FLXVX5,4,50,56,N,Y
R2CDBTJIJ1R7W0,1,34,36,N,N
RQLBR1OBTHHVD,1,71,102,N,N
R203970JSJJF48,1,258,269,N,N
R37YU4GH6ODE02,5,57,57,N,Y
R33ZVVVR80Y72D,1,16,26,N,N
R2I714M7ZCU9DU,2,19,21,N,N
R3H3DST2LUD4A1,1,27,31,N,N
R86MXUA8KW9I2,1,48,52,N,Y
R2NJDXI4ALFOMM,1,120,126,N,N
R18B4O94ZUMJB8,1,12,20,N,Y
R37DWD7DMCYFOZ,1,38,39,N,N
R2UO4WDAG0ZKJG,4,216,222,N,N
R3W5C5D49ZQDPT,1,19,28,N,N
R18SZKA7NVRM5F,3,14,27,N,Y
R117FAWGFE4OB0,1,32,32,N,N
R3T4IWHDKJP4NP,1,79,87,N,N
RY7OLJ9F5LC03,2,22,28,N,Y
REWFLA1RB3LN0,1,21,24,N,N
R1D6IQERTX6GCU,5,68,76,N,Y
RQTPBMNOJGVNO,3,27,29,Y,N
R3HBVZN0A45H7L,3,22,26,N,N
RJZYSFRDQCQ8M,1,20,24,N,Y
R3SZXRRCSEIPSF,4,69,74,N,N
R2J9RYZ7YFQKQE,2,49,51,N,N
R3AHBRGXFQD7WR,1,27,27,N,N
R14M2XK4X2PH7S,1,36,38,N,N
R2BPZEAQBORBJM,5,40,43,N,N
RX56MWV90PAAV,1,18,20,N,N
R1UTN382TP1A0I,2,25,25,N,N
R2GKMN5YAACB4Y,4,31,34,N,N
R38LIPYEPYC4JU,5,62,66,N,N
R3STR2D90DPLAL,1,17,21,N,N
R278EWDEUZDU75,5,63,65,N,N
R2ZUE6ZNZKIRWA,5,22,28,N,Y
R2S6WIAE1MW4MB,5,115,124,N,Y
R3LNTBGK1QH524,5,28,28,N,Y
R2I9OWN6KRVSDK,5,72,78,N,N
R38Y9KKN262P80,2,42,46,N,Y
R35NSE2KC2E8TU,2,45,46,N,N
R104943SADPLFN,1,15,25,N,Y
R39BVX5ZC9LNHR,5,46,46,N,N
R2FSR6GGA8GUWF,5,172,178,N,Y
R1KN5DA53079V5,5,32,35,Y,N
R2NVTMP17FFKGG,1,46,50,N,N
R3DL2LMDGKYDPT,4,22,25,Y,N
R2FV6D8V3L2W65,5,91,101,N,N
R2HBIQG0OXQMBM,5,36,44,N,Y
R1QLO57CVEB0DH,1,35,39,N,Y
R20NBDZ9JYZ4M2,5,38,45,N,N
R1564KCNGQXOQ7,1,135,135,N,Y
RSM1Z7TZ6ZJ1G,1,41,46,N,Y
RCXAAIXFXP065,2,39,45,N,N
R1PLFU9ZV182FH,1,22,27,N,Y
R3R2E2JTFQVG5Z,1,28,30,N,N
R12K0SLJUF9MZX,4,499,509,N,N
RHC3LWH9A82TA,2,39,39,N,N
R2ZGJA5IS36HIP,1,23,28,N,N
R26169KBKLFZ44,4,18,20,N,Y
R19I9Y8TWX95TN,5,153,160,N,N
R28SBSQNFGALNX,3,22,26,N,N
R3QFZBTRXKU5WY,5,50,52,N,N
R1GGW2X8RRWKOA,3,24,25,N,Y
ROWRNNQRAVCK3,1,27,28,N,N
R37DXIH88MOV8Z,2,338,362,N,N
R1YBJGGEQWIEFE,2,38,38,N,Y
R3ROE7NP36J2Y0,1,30,32,N,N
R1IGL5F6WCBSN2,1,17,21,N,N
R1I9A18DWIQ8LK,4,149,155,N,Y
R14A8JPPEBPBLD,5,25,26,N,N
R3SVVW1NCKTGXG,1,767,814,N,N
R1DDC63VDBK3PY,4,33,38,N,Y
R3EQDX4A1I38SV,5,32,35,N,Y
R22GXQ8OXTXTW,5,50,53,Y,N
R26NP0K7HDP2PG,5,25,28,N,N
R1UHCONF8BXLD4,1,32,32,N,Y
R3UMAGVL8ZEMRU,4,95,96,N,Y
R25HU7IBZQD08K,1,161,171,N,N
R3G7747O3YS3DG,2,58,68,N,N
R14M63V32IEHDG,4,61,63,Y,N
R1EWWNRJ445X8T,2,14,21,N,N
R22CNA4M4DFZXD,5,23,25,N,Y
R17ROSLKB80IPG,1,34,37,N,Y
RU6P07AY147PX,1,25,26,N,N
R2259G8BMR4EFW,1,54,56,N,N
R2CPY3L8VW2NAI,3,22,23,N,Y
RCV70OS0W6DEO,5,22,22,N,Y
RDMQUU89K8WH4,1,21,21,N,N
R15XKGBTEEJFA0,1,37,40,N,N
R3PGGL0BLX4ZIQ,3,49,51,N,N
RIQEK90GGB80K,1,31,32,N,N
R1IABXSD5BVV62,1,49,53,N,N
RNXSUSX3Y7JNH,1,37,40,N,Y
R1YZUUXZMDRB6L,1,174,177,N,N
R2CB5CIKS5CJS,5,25,26,N,N
R2KTGCZEOT6FOE,3,236,248,N,Y
R250MI78NSDYK1,1,19,20,N,Y
RJVG1KUQK44PH,1,22,23,N,Y
RPP1U9AZDM100,5,22,27,N,N
R2ODEVW2APQGSI,3,330,335,N,N
R3AGB5310R9SQ8,1,277,286,N,N
RF0DXDE5UHH55,5,209,223,Y,N
R24UQMPBISZ285,1,24,26,N,N
R27BZG91N8C2K4,5,95,107,Y,N
R17KLOF0Q8PWRE,1,22,23,N,N
R2NWE1G4KNMZBD,5,41,43,N,N
R3NVZZJ9Y58WEN,1,47,53,N,Y
R3TPX8VDBI6TAF,1,53,53,N,N
R2A1JW7C3OQYAF,1,1245,1262,N,N
RWQZCIUS2Z8IS,5,19,20,Y,N
R26Y4A70EN1EX0,1,20,21,N,Y
RAKDLG5TOGSKP,1,80,82,N,N
R2HXVASJUZ6ZGH,1,160,179,N,Y
R1XW7T1DPM4SV9,5,129,132,N,Y
R2ARVOCPWB0G5H,3,37,44,N,Y
R25ESQCMK7ZKSV,2,63,65,N,N
R1S0AF84VH27J7,1,24,38,N,N
R2904RA72S5CC6,5,37,39,N,Y
R15EM22VYDAKR7,1,36,43,N,N
RN7QM08ABIVLF,1,21,32,N,Y
R210RK6VYDRQWR,4,21,27,N,N
R1RDKCA8PJD84Z,2,166,178,Y,N
RQWY00JO33RBR,1,40,41,N,Y
R1S2R47CUFX3K4,1,20,36,N,N
R3RB9H5UG7SJO7,1,126,128,N,N
RNZQE9HJ9RB21,1,46,47,N,Y
R3CNVL3QZ6QHCD,4,27,28,Y,N
R2TEW4UANUPXAW,3,23,34,N,Y
REQTOPVILXOZT,5,29,30,N,Y
R2SYN2OHIPW3FD,1,47,82,N,Y
RT4GXTL5FTG2V,4,21,22,N,N
R3FZW2H1W55XZ1,1,27,29,N,Y
R3LDA5N5P9Z4K3,3,81,82,N,Y
RLHGDCZ8HORG7,4,30,33,N,Y
R1P6KDB8CECWC6,2,25,25,N,N
R2MXJY7KXMWS0Y,1,46,55,N,N
R3R4MM7HDTGNMA,3,123,136,N,N
R3S6C819OCJU7Y,1,36,45,N,N
R1UUEJPFDYAFY1,1,20,28,N,N
R1LTHSFD13GDR5,1,83,89,N,N
R1ALMMICPAK96Z,5,17,22,N,N
R1V0M8N6IPI1SB,1,20,26,N,Y
R7U62A9S83WVD,5,29,35,N,N
R1LNPQ2VZB4C4R,3,26,29,N,Y
R1LP86XHXKHB6T,4,39,40,Y,N
R55KCFUG89MYR,5,29,30,N,Y
R39BJFN45DBI89,5,71,77,Y,N
RE5Q0GNO2E6R6,3,52,58,N,N
R3TKMGK51ZRGTT,5,28,28,N,Y
R3RYN92N0JMFVM,4,47,49,N,Y
R39M20ACWYGYCS,3,86,89,N,Y
R2ZWVILDCLZO6B,3,310,315,N,Y
RGJ7VG743KBAS,1,24,25,N,Y
R2IXTTJ0K1WURD,1,25,31,N,Y
R1OACIIRATHUAW,3,27,28,N,Y
R1A00I91S47GND,1,33,36,N,Y
R3HFMRK0FT8Z35,1,247,282,N,Y
R23KPFK095UB3H,1,31,37,N,N
R2BTVNENVUUPN2,5,39,40,N,Y
R2H8KETTFHNV35,5,35,38,N,N
R20YVQ5JSM8JHU,1,308,312,N,Y
R3T36AU1OVK6WK,1,28,28,Y,N
R2XA9EA12LP27E,5,28,30,N,Y
R18AG0ONZZXA2W,1,17,34,N,Y
RCS31CM2X1F6H,2,18,21,N,N
R1R2SOPCM3ZBOI,5,38,39,N,N
R1T9G7YFZK1GEW,5,15,21,N,N
R11VGJ8HTAW3KU,2,470,478,N,N
R3NKYRO1JZW5L8,2,36,38,N,N
R2V7DVFECVLS0,2,33,37,N,Y
R17ML6QDBPFKLZ,1,18,22,N,N
R10Z3M6L5KTYVK,1,26,34,N,N
R21QQD2T0SIK72,2,85,92,N,N
R1L1F5SBN80XY3,4,25,33,N,Y
R1CSCA99HL2DK2,4,53,54,N,N
RC7QC46TGMBM2,1,32,42,N,N
R2D90KXASDF82D,4,131,137,N,Y
R1OJB2R0MCSD,4,20,22,N,N
R9KRZ975MA0A3,1,130,144,N,Y
RGWOE310KIYZK,1,42,48,N,Y
R8QFP1UDZYD3J,1,25,31,N,N
R2RQ3EVPIMFDSH,4,97,99,N,Y
R2DN044PO3UIB5,1,18,28,N,Y
R1E7Q0Y60BZFPY,2,399,409,N,Y
R1EBCOR34EI4OQ,1,20,24,N,N
RBX8GRW3P2OQT,5,27,27,N,Y
R10UUKLOJNP15B,3,116,119,N,Y
R1A365IBU3XL4M,5,94,103,N,N
R2AYZCI31QF5UR,3,59,69,N,N
ROAM389Y018M0,2,16,20,N,Y
R26JFIUJY15J6U,2,32,33,N,N
RMMRFHIX4P4U5,1,23,27,N,Y
ROGFRXM1S0GGV,5,20,26,N,N
R3K9KFR87Y4O04,2,21,39,N,N
R3JW569SDQCU7B,1,21,41,N,N
R3C2RI09K5WFMY,2,26,26,N,Y
RY2P3H9PC9CZY,1,28,30,N,N
R1WINFERLMFN7R,1,40,42,N,N
R2S1NAH3H2K6RC,3,27,34,N,N
R1JJQOTXZYKXGE,1,34,45,N,Y
RZMZ25WLCCYKQ,5,19,21,N,N
R39HGIKYD6LV5,4,21,21,N,Y
R3S01BV1F6HICY,3,359,367,N,N
R1086VD35XIT7,5,24,31,N,N
R1WRWPXZYXJMG4,5,21,24,N,N
R9UDR1M1UOFSP,4,48,54,N,Y
R34V2S1RAEPM53,5,70,78,N,N
R242Q9AJJNY4CD,3,532,535,N,N
ROFKHZ736AI7X,1,221,229,N,Y
R2MQ6T5PGKVLBF,1,47,56,N,N
R1HWYB2C26IF85,2,71,85,N,N
R1V08Z7674DD0E,1,39,44,N,N
R1EWZQ1ZHAWCLM,3,35,37,N,Y
R3FWQV4UWD8UAV,1,11,21,N,Y
R13VDGJKIP7FX7,1,20,24,N,N
RZ7HGPGGDO8DY,3,22,22,Y,N
R3ME0Y8ZS7MK5B,1,23,28,N,Y
RNV61F7ADGW47,1,31,36,N,N
RDAL4CBFK3LKF,1,13,21,N,N
R3JWOTB9KKRWF6,2,60,65,N,N
R5V0Y2525WY1D,1,32,35,N,Y
RQUCWTJI806F3,4,31,31,N,Y
R1L6SYIJ4D4SLN,4,202,207,N,Y
R4RVMTCZNX5BR,1,18,24,N,N
R2MFNHDWSPX6M2,2,54,57,N,Y
R233PVDQEXU727,5,80,87,Y,N
R3RKVNH2V6YHXS,2,16,21,N,N
R2X0SRTE2AKLRG,5,70,73,N,N
R1QFPYTEHC46W7,1,25,26,N,N
RNOW53F4BM5RL,3,21,25,N,Y
R22KA9WF74LNYH,5,43,44,N,N
R2CIM4HBTBBOJT,3,83,87,Y,N
R1KSXS0JAVGGJ0,1,19,23,N,N
R2TMNWEGV9W5R1,5,306,316,N,N
R25CBLQ46X221Z,1,29,29,N,N
R5GKD6HZEG9WN,1,14,20,N,N
R1T3137KWU91WM,4,38,42,Y,N
R17WGI4ZNU07I,1,32,33,N,Y
RKQ0LGGQBE7BQ,4,27,30,N,Y
R2HFS7705OT2UI,1,19,22,N,N
R3QPSSXWXXYQJB,1,45,46,N,N
R21RC038E2Y03V,5,316,356,N,Y
R1WI9MPCPVG43U,4,209,222,N,N
RYEV9WWOQYPG4,2,31,34,N,N
R2P772XS17EKMZ,1,23,31,N,Y
R2N130DNW3GAT6,5,129,133,N,N
RSKC0D85HUR4R,5,376,388,N,N
R21QO8QOSTZRN1,5,202,210,N,Y
R1Q6KSP3ZN5KX8,5,26,26,N,N
RNSKIDCQE4V5O,1,586,599,N,N
R3C7B5U5BG4CNN,5,21,23,N,N
R3SLSOSHWHBLEK,4,101,106,Y,N
R2K7BISAPGSJ4H,1,22,23,N,Y
R128HU8PH4UTTH,3,16,20,N,N
R1G4B6P98TGUP,5,229,238,N,Y
R3AF7MJEHX7OB4,5,41,51,N,N
R4CFY3SGTNDRX,4,16,24,N,N
R2OYHEA1Q4N0QM,5,64,75,N,Y
RLWNK4Z18PQQL,1,49,60,N,N
R3OSO1JYRM6MOZ,5,39,50,N,N
R2H0MBWA8V3JRU,3,20,24,N,Y
R32CU37LCWYDT5,1,49,59,N,N
R2691Z24XXD1YP,2,24,25,N,N
R2OI35FJAZOQR5,1,23,23,N,N
R2QRNSFYN7CB1J,1,86,112,N,N
